,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,date,index,day_index,ticker,high,low,close,volume,vwap,change,gain,loss,avg_gain,avg_loss,rsi,numerator,denominator,K,D
131,131,131,131,131,9/20/2018,131,0,A,70,60,70.8047,2865626,70.5476,1.5629,1.5629,0.0,0.412418369,0.142122194,74.37118157,10.804699999999997,10.0,108.04699999999995,59.521666666666654
132,132,132,132,132,9/21/2018,132,0,A,70,60,70.3965,3119673,70.523,-0.4082,0.0,0.4082,0.382959914,0.161127752,70.38570037,10.396500000000003,10.0,103.96500000000005,66.82166666666664
133,133,133,133,133,9/24/2018,133,0,A,70,60,69.6301,2333572,69.6427,-0.7664,0.0,0.7664,0.355605634,0.204361484,63.50473501,9.630099999999999,10.0,96.30099999999999,70.67066666666666
134,134,134,134,134,9/25/2018,134,0,A,70,60,70.0581,2090165,70.089,0.428,0.428,0.0,0.360776661,0.189764235,65.53130996,10.058099999999996,10.0,100.58099999999996,66.75533333333334
135,135,135,135,135,9/26/2018,135,0,A,70,60,70.0083,1830443,70.1371,-0.0498,0.0,0.0498,0.335006899,0.17976678899999998,65.07848139,10.008300000000006,10.0,100.08300000000006,65.62733333333331
136,136,136,136,136,9/27/2018,136,0,A,70,60,70.4762,1581665,70.2673,0.4679,0.4679,0.0,0.34449926299999994,0.166926304,67.36058677,10.476200000000006,10.0,104.76200000000007,66.888
137,137,137,137,137,9/28/2018,137,0,A,70,60,70.2174,2248094,70.3501,-0.2588,0.0,0.2588,0.319892173,0.17348871100000002,64.83675863,10.217399999999998,10.0,102.17399999999999,68.28166666666671
138,138,138,138,138,10/1/18,138,0,A,70,60,71.0842,2837493,71.0115,0.8668,0.8668,0.0,0.358957018,0.16109666,69.02307067,11.084199999999996,10.0,110.84199999999996,68.97866666666668
139,139,139,139,139,10/2/18,139,0,A,70,60,71.5032,2617455,71.2316,0.419,0.419,0.0,0.363245802,0.149589756,70.83085335,11.503200000000007,10.0,115.03200000000007,71.00533333333333
140,140,140,140,140,10/3/18,140,0,A,70,60,71.9421,3203130,71.919,0.4389,0.4389,0.0,0.368649674,0.138904774,72.63253739,11.942099999999996,10.0,119.42099999999995,75.29133333333334
141,141,141,141,141,10/4/18,141,0,A,70,60,70.4857,2961931,70.717,-1.4564,0.0,1.4564,0.342317554,0.233011575,59.49943024,10.485699999999994,10.0,104.85699999999993,78.15100000000001
142,142,142,142,142,10/5/18,142,0,A,70,60,70.1266,2376806,69.8983,-0.3591,0.0,0.3591,0.3178663,0.242017891,56.77358013,10.126599999999996,10.0,101.26599999999996,74.75933333333329
143,143,143,143,143,10/8/18,143,0,A,70,60,69.3285,2179365,69.378,-0.7981,0.0,0.7981,0.295161565,0.281738042,51.16341927,9.328500000000005,10.0,93.28500000000005,68.70766666666663
144,144,144,144,144,10/9/18,144,0,A,70,60,69.2388,2179198,69.2019,-0.0897,0.0,0.0897,0.274078596,0.268021039,50.55871247,9.238799999999998,10.0,92.38799999999998,64.85033333333334
145,145,145,145,145,10/10/18,145,0,A,70,60,66.5055,3055653,67.6133,-2.7333,0.0,2.7333,0.254501553,0.444112393,36.42949791,6.505499999999998,10.0,65.05499999999998,61.89100000000001
146,146,146,146,146,10/11/18,146,0,A,70,60,64.7299,3624612,65.4917,-1.7756,0.0,1.7756,0.236322871,0.539218651,30.47198172,4.729900000000001,10.0,47.29900000000001,52.48099999999999
147,147,147,147,147,10/12/18,147,0,A,70,60,66.0766,3669509,65.9042,1.3467,1.3467,0.0,0.31563552300000003,0.500703033,38.66478197,6.076599999999999,10.0,60.765999999999984,37.45133333333333
148,148,148,148,148,10/15/2018,148,0,A,70,60,65.4681,1602860,65.6537,-0.6085,0.0,0.6085,0.293090128,0.508402816,36.56802349,5.468100000000007,10.0,54.68100000000007,36.02166666666667
149,149,149,149,149,10/16/2018,149,0,A,70,60,67.2936,1868279,66.8981,1.8255,1.8255,0.0,0.402547976,0.47208833,46.02461316,7.293599999999998,10.0,72.93599999999998,38.48233333333335
150,150,150,150,150,10/17/2018,150,0,A,70,60,67.0342,1991212,66.908,-0.2594,0.0,0.2594,0.373794549,0.456896306,44.99803350000001,7.0341999999999985,10.0,70.34199999999998,42.539000000000016
151,151,151,151,151,10/18/2018,151,0,A,70,60,65.5878,2327330,65.7843,-1.4464,0.0,1.4464,0.347094939,0.527575141,39.68295551,5.587800000000001,10.0,55.878000000000014,47.75933333333332
152,152,152,152,152,10/19/2018,152,0,A,70,60,64.311,2418302,64.7085,-1.2768,0.0,1.2768,0.322302443,0.581091203,35.67685523,4.311000000000007,10.0,43.11000000000007,42.07333333333333
153,153,153,153,153,10/22/2018,153,0,A,70,60,64.1214,2227932,64.0254,-0.1896,0.0,0.1896,0.29928084,0.553127545,35.11003003,4.121399999999994,10.0,41.21399999999994,32.99600000000003
154,154,154,154,154,10/23/2018,154,0,A,70,60,62.5752,4219761,62.1029,-1.5462,0.0,1.5462,0.277903637,0.624061292,30.81091384,2.5752000000000024,10.0,25.752000000000024,28.108000000000004
155,155,155,155,155,10/24/2018,155,0,A,70,60,60.9792,3481246,62.293,-1.596,0.0,1.596,0.258053377,0.6934854859999999,27.1195836,0.9791999999999987,10.0,9.791999999999987,22.32199999999999
156,156,156,156,156,10/25/2018,156,0,A,70,60,62.4555,3318277,62.1434,1.4763,1.4763,0.0,0.345070993,0.6439508079999999,34.89013011,2.4555000000000007,10.0,24.555000000000007,11.848000000000004
157,157,157,157,157,10/26/2018,157,0,A,70,60,62.5752,3119947,62.3026,0.1197,0.1197,0.0,0.328973065,0.597954322,35.49070508,2.5752000000000024,10.0,25.752000000000024,11.448999999999998
158,158,158,158,158,10/29/2018,158,0,A,70,60,61.9268,2919874,62.4744,-0.6484,0.0,0.6484,0.305474989,0.601557584,33.67850263,1.9268,10.0,19.268,16.76900000000001
159,159,159,159,159,10/30/2018,159,0,A,70,60,63.483,3076720,62.9974,1.5562,1.5562,0.0,0.39481249,0.558589186,41.41092889,3.482999999999997,10.0,34.82999999999997,15.006666666666675
160,160,160,160,160,10/31/2018,160,0,A,70,60,64.6302,3820987,65.0635,1.1472,1.1472,0.0,0.448554455,0.518689958,46.37446843,4.630200000000002,10.0,46.30200000000002,18.032666666666657
161,161,161,161,161,11/1/18,161,0,A,70,60,65.0591,1882438,64.9241,0.4289,0.4289,0.0,0.447150565,0.481640675,48.14327975,5.059100000000001,10.0,50.59100000000001,27.043999999999997
162,162,162,162,162,11/2/18,162,0,A,70,60,65.7674,2272114,65.7825,0.7083,0.7083,0.0,0.465804096,0.44723777,51.01672919,5.767399999999995,10.0,57.67399999999995,32.29766666666668
163,163,163,163,163,11/5/18,163,0,A,70,60,65.7474,2348704,65.6253,-0.02,0.0,0.02,0.432532375,0.416720786,50.93091139,5.747399999999999,10.0,57.47399999999999,36.08833333333332
164,164,164,164,164,11/6/18,164,0,A,70,60,65.8172,2287255,65.8166,0.0698,0.0698,0.0,0.40662292,0.386955016,51.2391917,5.8172,10.0,58.172000000000004,38.382666666666644
165,165,165,165,165,11/7/18,165,0,A,70,60,68.0916,2700613,67.6098,2.2744,2.2744,0.0,0.540035568,0.359315372,60.04725677,8.0916,10.0,80.916,38.54866666666666
166,166,166,166,166,11/8/18,166,0,A,70,60,67.6228,2444607,67.6238,-0.4688,0.0,0.4688,0.501461599,0.367135702,57.73234596,7.622799999999998,10.0,76.22799999999998,46.36266666666666
167,167,167,167,167,11/9/18,167,0,A,70,60,67.104,2573534,67.0298,-0.5188,0.0,0.5188,0.465642914,0.377968867,55.19635032,7.103999999999999,10.0,71.03999999999999,52.38133333333332
168,168,168,168,168,11/12/18,168,0,A,70,60,64.3409,2999960,64.7908,-2.7631,0.0,2.7631,0.432382705,0.548335376,44.08837907,4.340900000000005,10.0,43.40900000000005,49.08933333333332
169,169,169,169,169,11/13/2018,169,0,A,70,60,64.1813,2216456,64.3021,-0.1596,0.0,0.1596,0.401498226,0.520568564,43.54329110000001,4.181299999999993,10.0,41.81299999999993,38.14966666666668
170,170,170,170,170,11/14/2018,170,0,A,70,60,63.3134,4852556,63.639,-0.8679,0.0,0.8679,0.372819782,0.545377952,40.60343084,3.3134000000000015,10.0,33.134000000000015,28.407333333333327
171,171,171,171,171,11/15/2018,171,0,A,70,60,64.5603,3846090,63.7847,1.2469,1.2469,0.0,0.435254083,0.506422384,46.2211915,4.560299999999998,10.0,45.60299999999998,24.982333333333315
172,172,172,172,172,11/16/2018,172,0,A,70,60,64.8297,2963305,64.8384,0.2694,0.2694,0.0,0.423407363,0.470249356,47.37919535,4.8297000000000025,10.0,48.297000000000025,26.245666666666665
173,173,173,173,173,11/19/2018,173,0,A,70,60,62.4555,3392057,62.9897,-2.3742,0.0,2.3742,0.39316398,0.6062458310000001,39.33961579,2.4555000000000007,10.0,24.555000000000007,31.3
174,174,174,174,174,11/20/2018,174,0,A,70,60,67.3534,8187326,66.8978,4.8979,4.8979,0.0,0.714930838,0.5629425570000001,55.9469225,7.3533999999999935,10.0,73.53399999999993,24.28400000000001
175,175,175,175,175,11/21/2018,175,0,A,70,60,67.5529,3557551,67.8195,0.1995,0.1995,0.0,0.67811435,0.522732375,56.46968393,7.552899999999994,10.0,75.52899999999994,32.696333333333314
176,176,176,176,176,11/23/2018,176,0,A,70,60,68.0417,1374274,68.0925,0.4888,0.4888,0.0,0.664591896,0.485394348,57.79129095,8.041700000000006,10.0,80.41700000000006,49.68766666666662
177,177,177,177,177,11/26/2018,177,0,A,70,60,69.0792,2406265,68.8165,1.0375,1.0375,0.0,0.691228189,0.450723323,60.5304325,9.0792,10.0,90.792,51.982
178,178,178,178,178,11/27/2018,178,0,A,70,60,69.1889,2533581,69.0342,0.1097,0.1097,0.0,0.649690462,0.4185288,60.81995382,9.188900000000004,10.0,91.88900000000004,57.069666666666684
179,179,179,179,179,11/28/2018,179,0,A,70,60,71.3037,2661339,70.5383,2.1148,2.1148,0.0,0.754341143,0.388633886,65.99804231,11.303700000000006,10.0,113.03700000000005,60.89366666666668
180,180,180,180,180,11/29/2018,180,0,A,70,60,71.3934,2625819,71.6696,0.0897,0.0897,0.0,0.7068667759999999,0.360874322,66.20207622,11.3934,10.0,113.934,68.3086666666667
181,181,181,181,181,11/30/2018,181,0,A,70,60,72.1715,2279473,72.1364,0.7781,0.7781,0.0,0.711954863,0.335097585,67.99610318,12.171499999999995,10.0,121.71499999999995,75.65700000000002
182,182,182,182,182,12/3/18,182,0,A,70,60,74.4858,4265221,74.1559,2.3143,2.3143,0.0,0.826408087,0.311162043,72.64678149999997,14.485799999999998,10.0,144.85799999999998,78.54966666666665
183,183,183,183,183,12/4/18,183,0,A,70,60,72.7301,4263802,73.65,-1.7557,0.0,1.7557,0.767378938,0.414343326,64.93733438,12.730099999999993,10.0,127.30099999999993,88.85766666666665
184,184,184,184,184,12/6/18,184,0,A,70,60,71.7326,3505914,71.0813,-0.9975,0.0,0.9975,0.712566157,0.455997374,60.97795609,11.732600000000005,10.0,117.32600000000004,90.71966666666663
185,185,185,185,185,12/7/18,185,0,A,70,60,70.0767,2184502,70.255,-1.6559,0.0,1.6559,0.661668574,0.541704705,54.98448286,10.076700000000002,10.0,100.76700000000002,81.54233333333332
186,186,186,186,186,12/10/18,186,0,A,70,60,70.4159,2347157,69.6913,0.3392,0.3392,0.0,0.638635105,0.503011511,55.93982373,10.415899999999993,10.0,104.15899999999993,72.69766666666669
187,187,187,187,187,12/11/18,187,0,A,70,60,70.8747,2926016,71.3279,0.4588,0.4588,0.0,0.62578974,0.467082118,57.26103528,10.874700000000004,10.0,108.74700000000004,68.30866666666665
188,188,188,188,188,12/12/18,188,0,A,70,60,71.57300000000002,2842861,71.9183,0.6983,0.6983,0.0,0.630969044,0.433719109,59.26327274,11.573000000000022,10.0,115.73000000000022,70.96866666666666
189,189,189,189,189,12/13/2018,189,0,A,70,60,70.9645,2200718,71.2941,-0.6085,0.0,0.6085,0.585899827,0.446203459,56.76755758,10.964500000000001,10.0,109.64500000000001,74.82566666666675
190,190,190,190,190,12/14/2018,190,0,A,70,60,69.1889,1982726,69.5083,-1.7756,0.0,1.7756,0.544049839,0.541160354,50.13313019,9.188900000000004,10.0,91.88900000000004,75.12500000000007
191,191,191,191,191,12/17/2018,191,0,A,70,60,67.6826,2241705,68.0958,-1.5063,0.0,1.5063,0.505189136,0.610098901,45.29674126,7.682599999999994,10.0,76.82599999999994,67.17800000000001
192,192,192,192,192,12/18/2018,192,0,A,70,60,67.8223,2111981,68.0006,0.1397,0.1397,0.0,0.479082769,0.5665204079999999,45.81879435,7.8222999999999985,10.0,78.22299999999998,56.23833333333332
193,193,193,193,193,12/19/2018,193,0,A,70,60,66.6651,2845468,67.2393,-1.1572,0.0,1.1572,0.444862572,0.608711807,42.22412585,6.665099999999995,10.0,66.65099999999995,51.68299999999997
194,194,194,194,194,12/20/2018,194,0,A,70,60,65.0292,3547814,65.16,-1.6359,0.0,1.6359,0.413086674,0.682082392,37.71898664,5.029200000000003,10.0,50.29200000000002,48.29133333333331
195,195,195,195,195,12/21/2018,195,0,A,70,60,63.1339,4683100,63.8522,-1.8953,0.0,1.8953,0.383580483,0.768740793,33.28763348,3.133899999999997,10.0,31.338999999999974,38.980999999999995
196,196,196,196,196,12/24/2018,196,0,A,70,60,62.5154,1668490,62.7221,-0.6185,0.0,0.6185,0.35618187700000004,0.758009308,31.96775219,2.5153999999999996,10.0,25.154,27.210333333333335
197,197,197,197,197,12/26/2018,197,0,A,70,60,65.3783,1701769,64.0077,2.8629,2.8629,0.0,0.535233171,0.7038657859999999,43.19535323,5.378299999999996,10.0,53.78299999999996,18.830999999999992
198,198,198,198,198,12/27/2018,198,0,A,70,60,66.316,1655033,65.1684,0.9377,0.9377,0.0,0.563980802,0.653589658,46.3201778,6.3160000000000025,10.0,63.160000000000025,26.312333333333317
199,199,199,199,199,12/28/2018,199,0,A,70,60,65.96,1927748,66.271,-0.35600000000000004,0.0,0.35600000000000004,0.523696459,0.632333254,45.30129746,5.959999999999994,10.0,59.599999999999945,38.980999999999995
200,200,200,200,200,12/31/2018,200,0,A,70,60,67.46,1572136,67.1349,1.5,1.5,0.0,0.593432426,0.587166593,50.26536669,7.459999999999994,10.0,74.59999999999994,40.91999999999999
201,201,201,201,201,1/2/19,201,0,A,70,60,65.69,2113304,65.821,-1.77,0.0,1.77,0.551044396,0.671654693,45.0678667,5.689999999999998,10.0,56.89999999999997,44.73333333333329
202,202,202,202,202,1/3/19,202,0,A,70,60,63.27,5383926,63.2874,-2.42,0.0,2.42,0.511684082,0.796536501,39.11298205,3.270000000000003,10.0,32.70000000000003,43.83333333333331
203,203,203,203,203,1/4/19,203,0,A,70,60,65.46,3123654,65.3999,2.19,2.19,0.0,0.63156379,0.7396410370000001,46.05904076,5.459999999999994,10.0,54.59999999999994,29.866666666666664
204,204,204,204,204,1/7/19,204,0,A,70,60,66.85,3235055,66.9046,1.39,1.39,0.0,0.685737805,0.6868095340000001,49.9609584,6.849999999999994,10.0,68.49999999999994,29.09999999999999
205,205,205,205,205,1/8/19,205,0,A,70,60,67.83,1578055,67.5461,0.98,0.98,0.0,0.706756533,0.63775171,52.5661733,7.829999999999998,10.0,78.29999999999998,41.033333333333296
206,206,206,206,206,1/9/19,206,0,A,70,60,69.25,2442291,69.1474,1.42,1.42,0.0,0.757702495,0.5921980170000001,56.13024727,9.25,10.0,92.5,48.93333333333331
207,207,207,207,207,1/10/19,207,0,A,70,60,69.9,1080882,69.5756,0.65,0.65,0.0,0.75000946,0.549898158,57.6971355,9.900000000000006,10.0,99.00000000000006,56.93333333333333
208,208,208,208,208,1/11/19,208,0,A,70,60,70.38,1210791,69.9788,0.48,0.48,0.0,0.73072307,0.510619718,58.86553471,10.379999999999995,10.0,103.79999999999995,63.83333333333335
209,209,209,209,209,1/14/2019,209,0,A,70,60,69.75,2182673,69.9181,-0.63,0.0,0.63,0.678528565,0.5191468810000001,56.65379273,9.75,10.0,97.5,67.60000000000001
210,210,210,210,210,1/15/2019,210,0,A,70,60,70.6,1793061,70.5145,0.85,0.85,0.0,0.690776525,0.482064961,58.89768847,10.599999999999994,10.0,105.99999999999994,67.09999999999998
211,211,211,211,211,1/16/2019,211,0,A,70,60,70.03,1480321,70.3571,-0.57,0.0,0.57,0.641435344,0.488346035,56.77517401,10.030000000000001,10.0,100.30000000000001,67.83333333333331
212,212,212,212,212,1/17/2019,212,0,A,70,60,70.82,1225840,70.4799,0.79,0.79,0.0,0.652047105,0.453464176,58.98149720000001,10.819999999999993,10.0,108.19999999999995,68.76666666666665
213,213,213,213,213,1/18/2019,213,0,A,70,60,71.93,1551657,71.6681,1.11,1.11,0.0,0.6847580259999999,0.421073878,61.9224336,11.930000000000007,10.0,119.30000000000007,69.49999999999999
214,214,214,214,214,1/22/2019,214,0,A,70,60,71.32,1972650,71.0313,-0.61,0.0,0.61,0.635846739,0.434568601,59.40187098,11.319999999999993,10.0,113.19999999999992,75.83333333333333
215,215,215,215,215,1/23/2019,215,0,A,70,60,71.65,2050294,71.6669,0.33,0.33,0.0,0.614000543,0.403527986,60.34234179999999,11.650000000000006,10.0,116.50000000000004,77.5
216,216,216,216,216,1/24/2019,216,0,A,70,60,72.18,1509599,71.9309,0.53,0.53,0.0,0.6080005039999999,0.374704559,61.87008974,12.180000000000007,10.0,121.80000000000007,76.56666666666665
217,217,217,217,217,1/25/2019,217,0,A,70,60,73.65,2215271,73.4665,1.47,1.47,0.0,0.6695718970000001,0.347939947,65.80482583,13.650000000000006,10.0,136.50000000000006,79.43333333333338
218,218,218,218,218,1/28/2019,218,0,A,70,60,73.27,1729625,72.9991,-0.38,0.0,0.38,0.621745333,0.35022995100000004,63.96719578,13.269999999999996,10.0,132.69999999999996,86.10000000000004
219,219,219,219,219,1/29/2019,219,0,A,70,60,73.56,1684521,73.5405,0.29,0.29,0.0,0.598049238,0.32521352600000003,64.77562631,13.560000000000002,10.0,135.60000000000002,89.73333333333335
220,220,220,220,220,1/30/2019,220,0,A,70,60,75.44,1679472,74.8965,1.88,1.88,0.0,0.689617149,0.301983988,69.54582070000001,15.439999999999998,10.0,154.39999999999998,89.43333333333332
221,221,221,221,221,1/31/2019,221,0,A,70,60,76.05,2951321,75.8804,0.61,0.61,0.0,0.68393021,0.280413704,70.92181538,16.049999999999997,10.0,160.49999999999997,96.66666666666667
222,222,222,222,222,2/1/19,222,0,A,70,60,76.04,1343915,76.0964,-0.01,0.0,0.01,0.635078052,0.261098439,70.86528808,16.040000000000006,10.0,160.40000000000006,104.96666666666665
223,223,223,223,223,2/4/19,223,0,A,70,60,76.03,2245893,75.9026,-0.01,0.0,0.01,0.589715334,0.243162836,70.80451321,16.03,10.0,160.3,106.96666666666668
224,224,224,224,224,2/5/19,224,0,A,70,60,76.31,1593537,76.2635,0.28,0.28,0.0,0.56759281,0.225794062,71.54048422,16.310000000000002,10.0,163.10000000000002,106.90000000000002
225,225,225,225,225,2/6/19,225,0,A,70,60,76.3,1504860,76.3474,-0.01,0.0,0.01,0.527050467,0.210380201,71.47118909999998,16.299999999999997,10.0,162.99999999999997,107.80000000000001
226,226,226,226,226,2/7/19,226,0,A,70,60,75.33,1660637,75.3288,-0.97,0.0,0.97,0.489404005,0.26463875800000003,64.90401196,15.329999999999998,10.0,153.29999999999998,108.7
227,227,227,227,227,2/8/19,227,0,A,70,60,75.8,1318051,75.4092,0.47,0.47,0.0,0.488018004,0.245735989,66.50975785,15.799999999999997,10.0,157.99999999999997,105.43333333333332
228,228,228,228,228,2/11/19,228,0,A,70,60,76.08,1018208,75.9984,0.28,0.28,0.0,0.473159576,0.228183419,67.46478962,16.08,10.0,160.79999999999998,103.76666666666665
229,229,229,229,229,2/12/19,229,0,A,70,60,77.07,2045501,77.0175,0.99,0.99,0.0,0.510076749,0.211884603,70.65153107,17.069999999999993,10.0,170.69999999999993,106.26666666666665
230,230,230,230,230,2/13/2019,230,0,A,70,60,77.25,1376358,77.1903,0.18,0.18,0.0,0.486499838,0.196749989,71.20379971,17.25,10.0,172.5,110.49999999999996
231,231,231,231,231,2/14/2019,231,0,A,70,60,77.02,1618269,76.9716,-0.23,0.0,0.23,0.45174985,0.199124989,69.40656215,17.019999999999996,10.0,170.19999999999996,114.39999999999998
232,232,232,232,232,2/15/2019,232,0,A,70,60,78.3,1919672,77.9627,1.28,1.28,0.0,0.510910575,0.184901776,73.42648838,18.299999999999997,10.0,182.99999999999997,114.2333333333333
233,233,233,233,233,2/19/2019,233,0,A,70,60,77.52,2967968,77.6537,-0.78,0.0,0.78,0.4744169620000001,0.227408792,67.59754248,17.519999999999996,10.0,175.19999999999996,117.7333333333333
234,234,234,234,234,2/20/2019,234,0,A,70,60,78.56,2076523,78.3316,1.04,1.04,0.0,0.514815751,0.211165307,70.91311067,18.560000000000002,10.0,185.60000000000002,119.39999999999998
235,235,235,235,235,2/21/2019,235,0,A,70,60,77.89,3570828,77.8302,-0.67,0.0,0.67,0.478043197,0.243939213,66.21258221,17.89,10.0,178.9,120.26666666666665
236,236,236,236,236,2/22/2019,236,0,A,70,60,78.42,2797669,78.1454,0.53,0.53,0.0,0.4817543970000001,0.226514984,68.01852658,18.42,10.0,184.20000000000002,121.5
237,237,237,237,237,2/25/2019,237,0,A,70,60,79.34,1878041,79.4431,0.92,0.92,0.0,0.513057655,0.210335342,70.92377959,19.340000000000003,10.0,193.40000000000003,121.03333333333335
238,238,238,238,238,2/26/2019,238,0,A,70,60,78.55,1992595,78.6133,-0.79,0.0,0.79,0.476410679,0.251739961,65.42748893,18.549999999999997,10.0,185.49999999999997,125.86666666666667
239,239,239,239,239,2/27/2019,239,0,A,70,60,79.42,1254403,79.1631,0.87,0.87,0.0,0.504524202,0.233758535,68.33753207,19.42,10.0,194.20000000000002,126.3
240,240,240,240,240,2/28/2019,240,0,A,70,60,79.44,1759103,79.4787,0.02,0.02,0.0,0.469915331,0.217061497,68.40337432,19.439999999999998,10.0,194.39999999999998,126.56666666666666
241,241,241,241,241,3/1/19,241,0,A,70,60,81.24,1625899,80.9738,1.8,1.8,0.0,0.564921378,0.201557104,73.70348827,21.239999999999995,10.0,212.39999999999998,129.53333333333333
242,242,242,242,242,3/4/19,242,0,A,70,60,80.13,3204122,80.2868,-1.11,0.0,1.11,0.524569851,0.266445882,66.31598198,20.129999999999995,10.0,201.29999999999995,135.6
243,243,243,243,243,3/5/19,243,0,A,70,60,79.74,1405644,79.702,-0.39,0.0,0.39,0.487100576,0.275271176,63.89278912,19.739999999999995,10.0,197.39999999999995,137.89999999999998
244,244,244,244,244,3/6/19,244,0,A,70,60,78.75,1750488,79.1216,-0.99,0.0,0.99,0.452307678,0.326323235,58.09012592,18.75,10.0,187.5,132.89999999999998
245,245,245,245,245,3/7/19,245,0,A,70,60,78.73,1818134,78.656,-0.02,0.0,0.02,0.419999987,0.304443004,57.97557461,18.730000000000004,10.0,187.30000000000004,128.29999999999998
246,246,246,246,246,3/8/19,246,0,A,70,60,77.98,1483484,77.7417,-0.75,0.0,0.75,0.389999988,0.336268504,53.69914738,17.980000000000004,10.0,179.80000000000004,124.93333333333335
247,247,247,247,247,3/11/19,247,0,A,70,60,79.3,1210929,79.1433,1.32,1.32,0.0,0.45642856,0.312249325,59.37839099,19.299999999999997,10.0,192.99999999999997,122.36666666666669
248,248,248,248,248,3/12/19,248,0,A,70,60,79.93,1532269,79.8903,0.63,0.63,0.0,0.46882652,0.289945802,61.78750944,19.930000000000007,10.0,199.30000000000007,124.26666666666667
249,249,249,249,249,3/13/2019,249,0,A,70,60,80.13,1529133,80.3296,0.2,0.2,0.0,0.449624626,0.269235387,62.54689613,20.129999999999995,10.0,201.29999999999995,130.76666666666668
250,250,250,250,250,3/14/2019,250,0,A,70,60,80.61,1268470,80.4851,0.48,0.48,0.0,0.451794295,0.250004288,64.37663254,20.61,10.0,206.1,133.53333333333333
251,251,251,251,251,3/15/2019,251,0,A,70,60,81.1,1999067,81.0502,0.49,0.49,0.0,0.454523274,0.232146839,66.19237759,21.099999999999994,10.0,210.99999999999994,135.79999999999998
252,252,252,252,252,3/18/2019,252,0,A,70,60,80.97,1617696,80.9062,-0.13,0.0,0.13,0.422057326,0.224850636,65.24225247,20.97,10.0,209.7,139.0333333333333
253,253,253,253,253,3/19/2019,253,0,A,70,60,81.2,1172573,81.2809,0.23,0.23,0.0,0.408338946,0.208789877,66.16753762,21.200000000000003,10.0,212.0,140.23333333333332
254,254,254,254,254,3/20/2019,254,0,A,70,60,80.92,1768328,80.9556,-0.28,0.0,0.28,0.379171878,0.213876314,63.93609881,20.92,10.0,209.20000000000002,140.56666666666666
255,255,255,255,255,3/21/2019,255,0,A,70,60,82.0,986602,81.9478,1.08,1.08,0.0,0.42923103,0.198599434,68.36734664,22.0,10.0,220.00000000000003,140.4
